"gene" "baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Kpnb1"	22511.1455435216	-0.272687591331904	0.0613052386888077	-4.44803082353365	8.66610961959127e-06	0.000558527406025441
"Npepps"	7147.74681306191	0.211662508054471	0.0615405278698782	3.4394002680967	0.000583004548880809	0.0103459974800321
"Tbx21"	14.2832606592347	-0.00888610856976427	0.56503559501072	-0.0157266350088895	0.987452477958756	NA
"Mrpl10"	4423.71037539512	-0.182868435522278	0.0819543767165142	-2.23134435095312	0.0256583279919941	0.123094829154899
"Cyp51"	10324.6125640575	-0.0921608748709937	0.18088396597322	-0.509502732180464	0.610399883717196	0.799947136384736
"Tcf25"	20444.7543943942	-0.076958413123393	0.0681422832023725	-1.12937825835448	0.258738300478735	0.506450907635128
"Tubb6"	336.546626893327	-0.145861727262722	0.151219020625252	-0.964572622277416	0.334758917639912	0.583232531697031
"Def8"	1556.05538216327	-0.102819171859995	0.0763799482895546	-1.34615398625579	0.178252861022415	0.408038074487985
"Meox1"	32.0897474135261	-0.421753099023548	0.38244522287529	-1.10278040827059	0.270122538130929	NA
"Nkx2-1"	24.2836271032827	-0.778268585954398	0.541249940387194	-1.43790978599951	0.15045965270476	NA
"Pax9"	14.4852724316082	-0.415891019510796	0.321048328178433	-1.29541562128818	0.19517689205319	NA
"Col1a1"	11916.6015682745	0.0446371599404321	0.374517678878964	0.119185721950546	0.905128218247603	0.958384616213777
"Itga3"	14782.3349750558	0.247550555815703	0.108035179550725	2.29138838705286	0.0219409606295068	0.112429674375174
"Sgca"	10.0070302751968	-0.480724560035552	0.708016118803769	-0.678974033596526	0.497154314828193	NA
"Dlx3"	10.9757958837154	-0.36256897220869	0.443083217567284	-0.818286402719897	0.41319366839977	NA
"Foxm1"	1938.23946476793	-0.175516988429287	0.154182702707472	-1.13837016310638	0.25496594746844	0.503442900755861
"Itfg2"	1497.70854379463	-0.0557044559666402	0.0929557819932734	-0.599257569267409	0.549001138047846	0.759954884762093
"Nrip2"	328.577591200772	-0.0469981435845022	0.142727095353805	-0.329286765543703	0.741938946420397	0.877494484358189
"Tulp3"	1267.62692929332	0.136676121015019	0.108794651180323	1.25627610854217	0.209015880934064	0.445928017099847
"Gtf2h4"	996.08337634032	-0.236849177969156	0.0742621049232604	-3.18936795844808	0.00142584260351411	0.0182939126629881
"Tubb5"	19446.9956006807	-0.443758325986566	0.115978737963181	-3.82620412827258	0.000130134391345252	0.00358851518953374
"Ell2"	3584.61238313844	0.0451985897965529	0.0880325330298994	0.513430526657704	0.607650196453764	0.798446327182773
"Jup"	20063.6396150924	0.138558377228423	0.12438466805702	1.11395061298797	0.265300374454274	0.513671940664378
"Fkbp10"	204.360922034394	-0.00120884107074385	0.316108317164637	-0.00382413560512	0.996948788679086	0.998894139560779
"Klhl10"	27.5681201230585	-0.0489233652970904	0.291881427273936	-0.167613834679433	0.866887086686018	NA
"Mnx1"	85.2656739309824	-0.0956037952818216	0.242837372142514	-0.393694736680459	0.693806427720594	0.850030450938553
"Nom1"	4084.33000467865	-0.401961889045292	0.108743446258694	-3.69642404093989	0.000218657640983495	0.00512090035813176
"Ergic1"	8436.02347555151	-0.214402477072804	0.0879954691905126	-2.43651723259315	0.0148294628460733	0.0877312158031736
"Tnk1"	7522.2817129376	0.0955089847894169	0.0989110852820329	0.965604456943169	0.334242144268482	0.582698508586319
"Acap1"	139.320562711448	-0.0515260065998628	0.259793804303968	-0.198334239486234	0.842783564510686	0.930456559020963
"Tcea3"	3630.00279557806	-0.192758997771334	0.0883265072590467	-2.18234597691047	0.029084008166219	0.133859951419424
"Csn3"	35.2045787879264	0.147226469598924	0.234294932334489	0.628380939066738	0.529754420643703	NA
"Ifrd1"	3297.27795344424	-0.281838932258998	0.170200577281608	-1.65592230508524	0.0977375539353478	0.284316038817636
"Stk38l"	6531.45670955352	-0.215399052431971	0.0847725909039358	-2.54090443780421	0.011056613492859	0.0718442239778268
"Brpf1"	7623.58753749412	0.325462076378933	0.0941065058383835	3.4584439564452	0.000543305294334137	0.00981965264585655
"Akr1b3"	3889.50409473656	-0.326501709095909	0.124337527534486	-2.62593052612656	0.00864124526027279	0.0611432451863046
"Hoxc8"	49.8975138669177	0.167467786290316	0.245586681952525	0.681909071611177	0.495296448847704	0.720856836012221
"Hoxc6"	32.1586796395689	-0.415035663284213	0.386050501951249	-1.07508126834821	0.282338345059126	NA
"Gstt1"	570.181683640594	-0.487933145290696	0.224208904983346	-2.17624338037305	0.0295370667488442	0.134892157621473
"Gstt3"	4298.13807435268	-0.149145855239957	0.0953161120182598	-1.56474967434031	0.117641616061359	0.315703033350806
"Ddt"	958.13737184832	-0.184566282066942	0.143806140092969	-1.28343811987181	0.199338625947195	0.434864132763744
"Tat"	1129.50487231311	-0.134232998816218	0.228216508345702	-0.588182685771716	0.556409677683584	0.764816080063044
"Marveld3"	3443.88456880701	0.0127301944637403	0.0877762854918921	0.145029997480541	0.884687187608878	0.950572990868113
"Ddx18"	2096.96073447618	-0.336195401116692	0.0833927180495323	-4.03147191961058	5.54286198799667e-05	0.00196937412684634
"Ubl3"	7298.93820750364	0.20881671190378	0.0931057499719284	2.24279071879812	0.0249103132621043	0.120866264640289
"Gramd3"	9225.20846816481	0.0788740110197046	0.0980594840230614	0.804348623751225	0.421195663451787	0.660672002981469
"Eef1e1"	700.376096064579	-0.437911638875806	0.108999969820329	-4.0175390837047	5.88090836945961e-05	0.00206435527678204
"Akt1"	12089.4549060781	-0.145937869883988	0.0766079917667852	-1.9049953734365	0.0567806725096906	0.203875841608969
"Cldn15"	17462.1014263423	-0.244715277972373	0.100863206506301	-2.42620958076606	0.0152574564181579	0.0892684677414251
"Il16"	586.473338221527	0.108864825131481	0.132096059115072	0.824133784616892	0.409863545545164	0.651592963673616
"Tcirg1"	5386.4964988154	0.203156734215863	0.114004651131338	1.78200391124234	0.0747485939153679	0.241912901482213
"Naglu"	2130.52913458455	0.0391700900927589	0.119779404314892	0.327018574827635	0.743653836252835	0.878541810956458
"Coasy"	2354.4650533715	-0.0957951774142091	0.0967701177342026	-0.989925192375281	0.322210684898948	0.570858467185531
"Smo"	3249.94316394319	-0.231934285415267	0.0784491287108341	-2.95649281549301	0.00311159480589205	0.0307973800192697
"Tspan33"	1162.84761151428	-0.413083578288324	0.120956983007616	-3.41512799027331	0.000637520473830236	0.0109398250142922
"Crnkl1"	2414.88015455261	-0.192750253575871	0.0826862110884841	-2.33110516298305	0.0197478151238192	0.105279470945452
"Rin2"	7434.68919301175	0.127058253731121	0.0683944082103847	1.8577286806881	0.0632075534769434	0.217556447777813
"Chordc1"	4647.73985259901	-0.139612384443352	0.149210638338588	-0.935673126245491	0.349441511198318	0.597428425191688
"Rtcb"	9293.12499712746	-0.24101314001142	0.0748947088070402	-3.2180262644771	0.00129075997874739	0.0172669001823102
"Pwp1"	2111.182396334	-0.381174201828333	0.0783282584518859	-4.86636891157837	1.13667256255744e-06	0.000121939299162614
"Fbxo7"	1706.80169379817	0.00409975993508994	0.0768572756141738	0.0533425092462408	0.957459010914185	0.983105604649481
"Capns1"	13793.8256687168	-0.0764462606849307	0.098917381212451	-0.77282940316366	0.439623349602658	0.676272901066027
"Lrp3"	104.274816665002	0.041483158117282	0.265300920144497	0.156362662046886	0.875747166493141	0.947683934935856
"Dsg4"	7.57949489773271	-0.17625872514718	0.562361217989195	-0.313426174332254	0.753956901044473	NA
"Evx2"	3.68198409440726	-0.55838101361615	0.59454637635001	-0.939171502556482	0.347642697776419	NA
"Hoxd13"	0.318976896336964	1.43395814505558	3.50562184094616	0.40904530212208	0.682506415869686	NA
"Hoxd12"	1.29395084988277	-3.03439168088	1.31888329405368	-2.30072796778977	0.0214070122121782	NA
"Folr1"	1231.71898894406	0.711311510699772	0.236090986385	3.0128702564689	0.00258789531911058	0.0271835270790719
"Clpb"	3663.82110293774	-0.273176518295295	0.13541331781277	-2.01735340886487	0.0436586457041478	0.172313306614899
"Sept7"	6698.75554786327	-0.211988850860942	0.081111477732246	-2.61354936178983	0.00896071386330162	0.0627558708777588
"Zdhhc4"	1598.08854838389	0.00304075250638233	0.0796475272248552	0.038177613446779	0.969546069762503	0.988403465051612
"Rac1"	20075.051112029	-0.159756558420111	0.0871445895727966	-1.83323553651782	0.0667675512629977	0.225399016710385
"Nup214"	4181.11606419065	0.105755594710395	0.0685998903991198	1.54162920808036	0.123163723639153	0.325280558556518
"Aif1l"	17.4154906324336	-0.0466994150323646	0.463499240752318	-0.100754027032634	0.919745722168161	NA
"Cpa3"	49.2819173383271	-0.349976391653057	0.328158208589874	-1.0664867813514	0.286203650998804	0.535110844447674
"Ltbp1"	498.131182066052	0.263537454494515	0.165210345855328	1.59516314265991	0.110675758451406	0.306107204179971
"Ugp2"	14779.491491215	0.0200789229130175	0.132808030168368	0.151187566652124	0.879827757929075	0.948586900369792
"Kcnh6"	960.425768729473	0.401859806679958	0.168629167875374	2.38309784566424	0.0171676306066964	0.0961679310536511
"Trmt1"	3419.0155335279	0.00072421541535165	0.0998440510785787	0.00725346585528348	0.994212622330128	0.997947016185988
"Nacc1"	8575.90756322309	-0.0288505347415519	0.0966722933370748	-0.298436436600883	0.765370082955088	0.889969410871211
"Nfix"	1721.40923175941	0.0957764870125867	0.119406081565292	0.802107277594696	0.422490905581998	0.661629193635097
"Slc1a5"	13505.6988214995	-0.0236300791071269	0.0995645477178795	-0.237334268559968	0.812397478960355	0.915089099048421
"Uba1"	26521.8198946225	-0.0849251937620256	0.0786906258506175	-1.07922885151839	0.280485720995942	0.529088663496372
"Vwf"	772.8471656533	0.154599131458029	0.13066476827163	1.18317380808148	0.236740271053222	0.482416326847177
"Siae"	2692.14707116252	0.182243373165501	0.0984846097716751	1.85047565896855	0.0642450231412216	0.219762650646417
"Vsig2"	946.111950772207	-0.317994642230232	0.140122013476451	-2.26941245233873	0.023243255644225	0.1161324684051
"Esam"	195.787236409654	0.0292602649937855	0.309601370854929	0.0945094813791898	0.924704451107388	0.968322036212207
"Spa17"	37.5238211109264	0.112636897424995	0.239333519623536	0.470627338795541	0.63790688105358	NA
"Fam50a"	1227.24869720089	-0.24641842394428	0.0948433562362521	-2.59816220896337	0.00937242080565052	0.0645586632793524
"Emd"	1594.5398083454	-0.25855583231178	0.0850255433893741	-3.04091949318953	0.00235856885488292	0.0256109623924234
"Taco1"	912.66845862541	-0.221258001074118	0.106373642000443	-2.08000776238533	0.0375248208929323	0.156587169726885
"Grik3"	247.344299042367	0.197423019652335	0.156043823494755	1.26517676400675	0.205807969951099	0.442540050487725
"Gria3"	171.813055348144	0.010244606163905	0.24254041628673	0.0422387588870709	0.966308364993565	0.987183224932824
"Npas1"	81.1324394737655	-0.148173504800173	0.167011113908875	-0.887207451840723	0.37496722118483	0.621258963118908
"Sipa1l2"	3001.30091508612	0.190176435189606	0.0876548192977729	2.16960615187119	0.0300366949478771	0.136052891199482
"Ap4e1"	1968.54265469998	0.045065738694995	0.0793764524163187	0.567746949166124	0.57020680709321	0.775189196498378
"Blvra"	1165.34565835246	-0.110077971327328	0.100320591540557	-1.09726198417427	0.272526884117546	0.521530329048976
"Pdzd4"	462.756737506317	-0.0197691951555739	0.134342893029288	-0.147154752363893	0.883009874087687	0.949669916325039
"Srpk3"	254.325493977815	0.356532896095782	0.191412137404352	1.86264518504705	0.0625122026720289	0.216102475266216
"Idh3g"	8417.81193293226	-0.195513776487863	0.0982261848636025	-1.99044457197798	0.0465419840856997	0.179392700829164
"Pnck"	40.4881756327547	-0.536164392478224	0.338243899508563	-1.5851413529031	0.11293422182034	NA
"Ssr4"	6949.33581426598	-0.274307852887231	0.152229607382734	-1.8019349691783	0.0715556376288814	0.23551606145943
"Bcap31"	9008.59885944647	-0.0417002511298824	0.120862789982707	-0.34502141755828	0.730078269375173	0.870669257919413
"Fam98a"	2922.69566811498	-0.349444534733008	0.0905403654437248	-3.85954411626717	0.000113598748675078	0.00327921676028741
"Ltbp2"	142.996287055378	0.358670909059275	0.208711258975051	1.71850292514478	0.0857049213657536	0.262997317249114
"Kmt2a"	10794.9134468662	0.169253721386912	0.130251332526246	1.29943946141823	0.193793156591247	0.427033210681057
"Ift46"	2013.84321587452	0.0657931542579855	0.100739750762629	0.65310022865763	0.513691664874486	0.7354628038172
"Tmem25"	665.455972602185	0.0546136948857129	0.140221849479182	0.389480634355926	0.696920633521906	0.851235223506107
"Cd3g"	84.5412387080298	-0.207477138807701	0.353569138611453	-0.58680782950263	0.557332777830332	0.765600732479879
"Trappc6a"	2248.60663073692	-0.0888707148944553	0.156857778221164	-0.566568747194359	0.571007213332882	0.77545801562391
"Supt6"	9968.3761915799	-0.0946934041558784	0.0746154739164871	-1.26908534095573	0.204410627984305	0.440941714153479
"Spag5"	2657.92769927029	-0.18703304900212	0.135408505824352	-1.38125037170659	0.167201991723608	0.39368548608864
"Foxn1"	76.0079579586426	-0.139734176658596	0.225410496754669	-0.619909803094393	0.535317171347594	0.751056905242043
"Unc119"	609.478552910862	-0.133886748334081	0.152727491844758	-0.87663816590514	0.380683202175783	0.626112787910872
"Rab34"	222.393621304749	0.133650536888458	0.185090141574489	0.722083498081231	0.470243143170977	0.700708216206381
"Sdf2"	3160.0566028792	-0.00306815540954377	0.113520408025965	-0.0270273465617037	0.978437922592832	0.990952964847948
"Ccne1"	645.958279736099	-0.397279886513666	0.129716075136565	-3.06268815253167	0.00219358525586951	0.0244306333788334
"Hsf2bp"	38.7811733288002	-0.179125565849172	0.249209377902709	-0.718775382197304	0.472279328146319	NA
"Bbc3"	211.273881587044	0.226639434716597	0.21270983894343	1.06548637262083	0.286655889133572	0.535623567200026
"Mybpc3"	40.7587959046952	0.329006074254833	0.24105303787765	1.36487005993189	0.172293893946945	NA
"Psmc3"	7173.67055177882	-0.173509727585408	0.0977052944627808	-1.77584775256477	0.0757580145118971	0.243986880748368
"Acp2"	3115.15389423241	0.0916304346988478	0.111907804415783	0.81880289920088	0.412898876569772	0.654061400362215
"Slc39a13"	1089.72228504521	-0.186557577177688	0.124150741694622	-1.50266985626691	0.13292419960902	0.340879640823379
"Celf2"	766.583079919239	0.13920578925019	0.139078450038642	1.00091559268537	0.31686761745847	0.565871099678358
"Nr1h3"	746.214704661779	0.337787892310907	0.142151726305882	2.37624896361832	0.0174896577111333	0.0974474708855733
"Ddb2"	1222.58472109652	-0.0968715486339184	0.0920844334699481	-1.05198614992329	0.292805904076461	0.541938621213647
"Spi1"	33.9279939221793	-0.00543446083371266	0.407185116293066	-0.0133464132559337	0.989351419054781	NA
"Sf3a1"	6362.13870739586	-0.176566304521499	0.0740446243723842	-2.38459315606106	0.0170980185009611	0.0959520255261498
"Stat6"	8475.17039275404	0.16725912170737	0.070762820545021	2.36365820948243	0.0180954984625379	0.0994262063358133
"Napsa"	186.762238528595	0.232613185177104	0.128978347366993	1.80350570406388	0.0713088304347084	0.234984972603533
"Vrk3"	3187.58287669354	-0.000557455182530779	0.0872681141048398	-0.00638784495630418	0.994903271794214	0.998153171446794
"Smg9"	2010.01147659807	-0.0429225281333949	0.105833456278396	-0.405566723820175	0.685060983052131	0.844909674969658
"Paxip1"	3262.88129229257	-0.0575417550648163	0.0711808945969988	-0.808387635342285	0.418867467644965	0.659125086201673
"Rmnd5a"	12837.12058571	-0.0739289012289482	0.0841247864421541	-0.878800462450899	0.379509475502242	0.625126754017656
"Mov10"	3408.36218472286	0.44745365883343	0.187468649609762	2.38681859481496	0.0169948748463622	0.0955990456513232
"Ppm1j"	576.21886048178	-0.0396218866254989	0.255740451586887	-0.154930072187025	0.876876445706764	0.947956615046755
"Rhoc"	3928.68989403203	0.258910666976549	0.174255161505983	1.48581347455616	0.137328465033679	0.347409092898317
"Tead3"	2410.63529100285	0.0583745315980996	0.113799027807201	0.512961601895212	0.607978180797543	0.798535639044355
"Ppard"	7049.16815456388	-0.0143794144715247	0.118331959683193	-0.121517589246576	0.903281083737568	0.957648422621033
"Def6"	79.9891870586953	-0.252322650923009	0.278778177023707	-0.905101875680719	0.365411418543037	0.611704527084831
"Peg3"	1071.44331824453	0.0565252897816344	0.161281563240235	0.350475830256171	0.725981625975728	0.868962170797898
"Zim1"	269.242154633164	0.169234605597876	0.173377504210761	0.976104751122449	0.329012557170406	0.57807759316921
"Metrn"	158.716856274064	-0.597070391190658	0.221205118346347	-2.69917077712374	0.00695124952059595	0.0524910885687872
"Lmf1"	2726.51358370663	-0.0089868948804783	0.0860705255987905	-0.104413152097733	0.916841485867211	0.964400318003542
"Narfl"	2591.79937408795	0.0491161366761961	0.0732339662559811	0.670674267518383	0.502428059099237	0.726846508326267
"Angptl4"	328.751014513855	0.174187906338985	0.261595409054613	0.66586759671543	0.505495733649126	0.72914782444579
"Dbf4"	1947.13426668577	-0.343816840385911	0.110157024894956	-3.12115219808969	0.0018014490350721	0.0215345036342047
"Daxx"	2283.40657309145	0.467981714022761	0.142741402705765	3.27852819961016	0.00104349937641453	0.0152606047766233
"Cd320"	1263.55025977791	-0.206001033802064	0.140282233720728	-1.46847557483414	0.141975086171437	0.354260467555208
"Ipo4"	3370.58698094489	-0.169962060687934	0.11279082594383	-1.50687841201354	0.131841825888339	0.33949544408273
"Tm9sf1"	10572.0317759562	-0.0713062906728848	0.0999334231785129	-0.713537957621136	0.475512933706251	0.705903853376265
"Rec8"	65.8033688611992	0.480852706557002	0.248653462007089	1.93382671077909	0.0531344375025293	0.19603271062615
"Irf9"	4094.54122505624	0.577877617452205	0.213585050123313	2.70560892308974	0.00681792849234312	0.051813763697752
"Gmpr2"	728.052064092258	-0.275621047829453	0.0764589273212446	-3.60482493654956	0.000312363413623633	0.00661653355634875
